"","x"
"1667322",1
"35299",1
"573625",1
"260511",1
"441898",1
"423219",1
"676439",1
"1850945",1
"2149992",1
"805685",1
"1303781",1
"1810687",1
"1257722",1
"200244",1
"1750374",1
"281182",1
"1102697",1
"1319307",1
"465564",1
"688370",1
"1618911",1
"234399",1
"434034",1
"2440090",1
"185056",1
"2432904",1
"463669",1
"1110913",1
"635147",1
"676585",1
"626174",1
"1299995",1
"1429636",1
"385270",1
"592340",1
"2345724",1
"1310945",1
"1952313",1
"1208319",1
"514831",1
"462731",1
"1782837",1
"1447864",1
"1403363",1
"891650",1
"1190364",1
"1046269",1
"612152",1
"1648292",1
"1406164",1
"452499",1
"829222",1
"1017174",1
"851761",1
"535156",1
"428860",1
"1410416",1
"506678",1
"1535866",1
"1793207",1
"1302562",1
"947740",1
"1803095",1
"1396034",1
"85396",1
"1346311",1
"1035435",1
"327469",1
"813909",1
"1711259",1
"1985503",1
"836018",1
"788124",1
"165361",1
"641000",1
"1396229",1
"1779754",1
"500059",1
"1051459",1
"823614",1
"1336791",1
"716290",1
"2202697",1
"450347",1
"1370044",1
"534555",1
"2384754",1
"1268471",1
"376790",1
"805192",1
"230825",1
"1164957",1
"1632075",1
"780389",1
"1697724",1
"1231460",1
"776114",1
"1056030",1
"791809",1
"621822",1
"971217",1
"644987",1
"939812",1
"643250",1
"1624175",1
"893467",1
"967594",1
"1447439",1
"813733",1
"735294",1
"726079",1
"871033",1
"190180",1
"1392861",1
"439715",1
"1208920",1
"1292638",1
"691469",1
"1588219",1
"1229363",1
"778764",1
"2201175",1
"701008",1
"323341",1
"1761880",1
"595283",1
"1561505",1
"2241737",1
"604326",1
"1964950",1
"974203",1
"1728212",1
"1172264",1
"1671979",1
"701410",1
"882959",1
"1363058",1
"1690925",1
"564953",1
"794375",1
"1641239",1
"1137621",1
"732496",1
"989031",1
"1336142",1
"2041713",1
"236760",1
"1251061",1
"305317",1
"1118773",1
"1441658",1
"1255722",1
"977944",1
"830483",1
"1388707",1
"1359077",1
"239199",1
"1097024",1
"684941",1
"868072",1
"555993",1
"1026165",1
"854509",1
"1613163",1
"379277",1
"1686910",1
"822718",1
"1126586",1
"1272304",1
"591389",1
"1078156",1
"1690946",1
"1733471",1
"1412409",1
"581458",1
"255935",1
"513541",1
"1348946",1
"821238",1
"440392",1
"873453",1
"834857",1
"1231954",1
"574369",1
"1361480",1
"2177601",1
"1685621",1
"2368164",1
"2414481",1
"1722524",1
"582562",1
"1754411",1
"858739",1
"1662304",1
"1257187",1
"2188518",1
"1033278",1
"984836",1
"923583",1
"940585",1
"646849",1
"493255",1
"701866",1
"316989",1
"1752512",1
"1947815",1
"1797736",1
"85197",1
"97872",1
"594040",1
"1348791",1
"1363019",1
"150698",1
"868714",1
"239784",1
"1094775",1
"185869",1
"356103",1
"784487",1
"834547",1
"858235",1
"2408280",1
"660677",1
"1165421",1
"1628962",1
"159086",1
"988041",1
"839076",1
"820946",1
"1680996",1
"1150076",1
"342236",1
"244204",1
"633246",1
"750482",1
"349388",1
"2041680",1
"1488456",1
"634201",1
"2461669",1
"887699",1
"1525790",1
"1499450",1
"1519035",1
"88301",1
"794806",1
"1400701",1
"1508232",1
"679838",1
"2017143",1
"892404",1
"1581315",1
"1342834",1
"945074",1
"381990",1
"1963471",1
"1559742",1
"786380",1
"1270394",1
"1583644",1
"111962",1
"1410438",1
"684715",1
"621170",1
"1861317",1
"1483020",1
"2466840",1
"1350671",1
"1740808",1
"1150518",1
"681865",1
"1691814",1
"1244249",1
"455441",1
"2232522",1
"1896613",1
"577953",1
"2333074",1
"543468",1
"602288",1
"141238",1
"907459",1
"1199153",1
"963737",1
"566585",1
"820072",1
"1095470",1
"2280687",1
"298232",1
"1341564",1
"856023",1
"6477",1
"578476",1
"1317405",1
"807028",1
"289089",1
"1226955",1
"993256",1
"1171638",1
"2437205",1
"803506",1
"1356363",1
"799559",1
"1409634",1
"891289",1
"360667",1
"1547951",1
"835208",1
"672131",1
"1205085",1
"1789829",1
"1447696",1
"152931",1
"1411195",1
"266544",1
"1583704",1
"2224363",1
"1104722",1
"1042765",1
"655840",1
"151090",1
"510302",1
"2373369",1
"508607",1
"765894",1
"1061025",1
"1735611",1
"1428970",1
"2398422",1
"1142739",1
"863056",1
"1452673",1
"380959",1
"1000081",1
"2257783",1
"2050445",1
"1737604",1
"216132",1
"327442",1
"233254",1
"412893",1
"1288594",1
"1288093",1
"2425525",1
"655985",1
"79247",1
"1213574",1
"118869",1
"1643266",1
"1145842",1
"228966",1
"771510",1
"1286449",1
"502740",1
"1731370",1
"761269",1
"640344",1
"1676130",1
"1113997",1
"22875",1
"172597",1
"988694",1
"1636224",1
"637536",1
"1407788",1
"325115",1
"1783420",1
"204046",1
"867957",1
"237016",1
"1788974",1
"1224417",1
"864602",1
"1871283",1
"1304942",1
"1313286",1
"590685",1
"642023",1
"685617",1
"1293752",1
"1923134",1
"1396107",1
"1710080",1
"891849",1
"1512733",1
"1509859",1
"140493",1
"750377",1
"765551",1
"1583766",1
"1500493",1
"343265",1
"1036671",1
"1517538",1
"910266",1
"2437899",1
"685567",1
"1768697",1
"1212004",1
"815300",1
"534799",1
"1071993",1
"1122439",1
"575146",1
"498627",1
"994579",1
"327645",1
"562295",1
"464868",1
"1692429",1
"475693",1
"2406362",1
"1023116",1
"1768123",1
"912601",1
"1133833",1
"1299342",1
"853302",1
"1259411",1
"1510524",1
"1423272",1
"1770366",1
"1347141",1
"1424833",1
"232559",1
"623251",1
"646843",1
"573662",1
"1025615",1
"1903149",1
"1491501",1
"1146373",1
"1485594",1
"337464",1
"350438",1
"1393576",1
"1115600",1
"251046",1
"456194",1
"1250367",1
"1106005",1
"903050",1
"1052250",1
"122157",1
"653062",1
"836825",1
"713357",1
"1221896",1
"2032613",1
"790897",1
"146583",1
"979946",1
"1669301",1
"515049",1
"1728613",1
"494431",1
"371107",1
"1587095",1
"811913",1
"578507",1
"1353948",1
"147346",1
"1816286",1
"1464753",1
"720894",1
"984962",1
"1158335",1
"1118004",1
"1123505",1
"148094",1
"884751",1
"1201364",1
"1247309",1
"1153966",1
"1385199",1
"1243116",1
"1489198",1
"1291093",1
"1402741",1
"929682",1
"1162611",1
"1207747",1
"1263497",1
"776251",1
"1385434",1
"1157633",1
"791436",1
"324379",1
"756398",1
"1775555",1
"1204003",1
"1770555",1
"1401166",1
"1402142",1
"1598468",1
"851079",1
"1150854",1
"1304049",1
"493786",1
"1441735",1
"1136826",1
"955272",1
"360526",1
"896196",1
"2378419",1
"2018399",1
"176387",1
"1169024",1
"948461",1
"1190682",1
"793600",1
"822529",1
"1072016",1
"2109987",1
"1243649",1
"272188",1
"305128",1
"518463",1
"257016",1
"1599847",1
"1077023",1
"1078301",1
"2205558",1
"1469070",1
"1366194",1
"1302091",1
"2109290",1
"552569",1
"802399",1
"616168",1
"1146603",1
"1437632",1
"1672031",1
"1252745",1
"1475838",1
"157022",1
"359823",1
"1942496",1
"1229180",1
"1631368",1
"717014",1
"998710",1
"1020027",1
"1007745",1
"686630",1
"937389",1
"1408650",1
"1098281",1
"557837",1
"1896887",1
"1031421",1
"1651004",1
"714320",1
"1268821",1
"96643",1
"1711052",1
"471623",1
"1801643",1
"1553623",1
"324127",1
"2371527",1
"160563",1
"1531919",1
"1091247",1
"1339753",1
"1467784",1
"1203225",1
"753516",1
"1140080",1
"219331",1
"603179",1
"1033506",1
"464207",1
"1531302",1
"1182073",1
"1400200",1
"777203",1
"825729",1
"347173",1
"1293897",1
"427721",1
"1784204",1
"754132",1
"1005513",1
"1802247",1
"547851",1
"448784",1
"2086084",1
"1029504",1
"474746",1
"606336",1
"296355",1
"630734",1
"418271",1
"1288946",1
"590199",1
"1735279",1
"768748",1
"1029892",1
"1649452",1
"1311145",1
"1036660",1
"688100",1
"926084",1
"365001",1
"308902",1
"771479",1
"2356574",1
"1060589",1
"1238750",1
"974906",1
"1714244",1
"518576",1
"1528137",1
"430606",1
"2411043",1
"90518",1
"1073519",1
"1690170",1
"1052069",1
"704246",1
"60225",1
"295850",1
"352690",1
"333303",1
"1432375",1
"958880",1
"789511",1
"1280136",1
"1829241",1
"2244504",1
"1270276",1
"704841",1
"1699494",1
"1837757",1
"571850",1
"1548520",1
"2444246",1
"1020059",1
"1301272",1
"1066204",1
"295692",1
"950597",1
"2448512",1
"541598",1
"334696",1
"1665222",1
"469181",1
"648503",1
"1653364",1
"606241",1
"1018205",1
"851600",1
"1211635",1
"428799",1
"1202481",1
"1615290",1
"1848141",1
"1230787",1
"2275351",1
"1186252",1
"1441280",1
"865655",1
"1082074",1
"429736",1
"2399966",1
"121528",1
"459312",1
"251124",1
"1195553",1
"686799",1
"1455405",1
"1753854",1
"1369303",1
"452004",1
"599280",1
"773690",1
"2213046",1
"1578233",1
"1590852",1
"224428",1
"971365",1
"2192944",1
"1314769",1
"1678594",1
"752423",1
"1465520",1
"1812978",1
"963914",1
"750729",1
"858632",1
"523631",1
"1758292",1
"591952",1
"349932",1
"2382852",1
"729551",1
"1548055",1
"52156",1
"1155418",1
"1451307",1
"1134875",1
"1698280",1
"2091004",1
"589883",1
"1553986",1
"1361652",1
"1338414",1
"183949",1
"614981",1
"1434498",1
"2093784",1
"1269663",1
"597229",1
"1311295",1
"1042485",1
"1188362",1
"1214593",1
"1270281",1
"363028",1
"501694",1
"304089",1
"626871",1
"1493954",1
"1255782",1
"567196",1
"797929",1
"776266",1
"614342",1
"1617258",1
"192687",1
"1542663",1
"753242",1
"1606399",1
"445801",1
"1630744",1
"1351610",1
"1526823",1
"1112060",1
"1143940",1
"719672",1
"1543421",1
"1796444",1
"2443068",1
"1469394",1
"1839492",1
"166995",1
"1370906",1
"1634901",1
"1239886",1
"253949",1
"1369444",1
"486966",1
"1138283",1
"1262967",1
"2446181",1
"1202730",1
"1427549",1
"1381871",1
"654984",1
"416390",1
"598229",1
"1328374",1
"490197",1
"1691065",1
"1271268",1
"1390827",1
"578953",1
"985947",1
"495608",1
"1514900",1
"1768353",1
"1523619",1
"200261",1
"1195985",1
"738596",1
"1689603",1
"846487",1
"1267028",1
"1251111",1
"634477",1
"834918",1
"217300",1
"599492",1
"554270",1
"1288579",1
"1566271",1
"769934",1
"1362984",1
"1540012",1
"1461327",1
"720965",1
"58631",1
"1170525",1
"1510136",1
"1495384",1
"487969",1
"1289190",1
"2240674",1
"565794",1
"954533",1
"1694279",1
"1451065",1
"1336882",1
"1691069",1
"346765",1
"2450261",1
"157127",1
"1227721",1
"2147811",1
"632651",1
"1504800",1
"471612",1
"1184550",1
"1718820",1
"1098717",1
"1288719",1
"1868107",1
"205388",1
"2216578",1
"2152634",1
"187331",1
"1616884",1
"356696",1
"547802",1
"1327833",1
"1306225",1
"375487",1
"746887",1
"1709140",1
"556539",1
"1662339",1
"815150",1
"940011",1
"479400",1
"621914",1
"754941",1
"1162595",1
"349371",1
"943662",1
"633080",1
"1215909",1
"863947",1
"1147812",1
"369073",1
"1775715",1
"474069",1
"1439040",1
"1043131",1
"1531834",1
"749928",1
"1400238",1
"553098",1
"207558",1
"177510",1
"1078221",1
"341523",1
"910830",1
"372950",1
"998359",1
"383107",1
"1213124",1
"1700023",1
"858967",1
"101190",1
"1289574",1
"1398643",1
"358908",1
"1066763",1
"632875",1
"1983608",1
"940466",1
"1310778",1
"1380287",1
"371571",1
"1723346",1
"1290340",1
"454679",1
"2362989",1
"1804022",1
"1642058",1
"1426034",1
"659110",1
"238911",1
"1368899",1
"1685649",1
"160969",1
"1617857",1
"1583328",1
"683742",1
"1400805",1
"1361756",1
"2322277",1
"2415837",1
"1502791",1
"1802840",1
"1223937",1
"1235626",1
"1088091",1
"967701",1
"884872",1
"1050398",1
"1626361",1
"373603",1
"846365",1
"246408",1
"1260979",1
"509320",1
"2431129",1
"1762230",1
"676584",1
"1119598",1
"1940554",1
"756473",1
"1270973",1
"1752886",1
"972671",1
"370336",1
"2445588",1
"467893",1
"1544701",1
"2189446",1
"1617369",1
"930854",1
"205304",1
"1630481",1
"2422965",1
"1027722",1
"1345799",1
"195910",1
"701676",1
"1380817",1
"1855403",1
"1623386",1
"1331284",1
"860555",1
"808377",1
"92131",1
"1019486",1
"655997",1
"1200436",1
"1646939",1
"1792051",1
"2306453",1
"1025194",1
"1292923",1
"1330089",1
"1058587",1
"1432710",1
"2146852",1
"852216",1
"1528629",1
"243647",1
"2106711",1
"1256893",1
"1399080",1
"1150519",1
"909454",1
"731490",1
"790778",1
"586763",1
"1258131",1
"966514",1
"1308645",1
"2306093",1
"2356322",1
"1021135",1
"864419",1
"991998",1
"2168780",1
"1159426",1
"1458560",1
"1132766",1
"1029984",1
"2338506",1
"1209885",1
"653043",1
"1527858",1
"1461449",1
"620451",1
"2425845",1
"1268328",1
"1023347",1
"416788",1
"1556303",1
"385344",1
"322768",1
"1948977",1
"2090796",1
"1380849",1
"1321983",1
"1736303",1
"442131",1
"611974",1
"428727",1
"1233230",1
"1013375",1
"1500534",1
"1403967",1
"689745",1
"774880",1
"2343992",1
"611776",1
"2249617",1
"775194",1
"268146",1
"1288845",1
"1062285",1
"436364",1
"1426411",1
"1082484",1
"1335384",1
"1561452",1
"1636590",1
"2336825",1
"1584814",1
"1449962",1
"1054271",1
"200971",1
"1673455",1
"712366",1
"1494673",1
"930668",1
"1451326",1
"1789935",1
"1323946",1
"1155463",1
"1405883",1
"1329557",1
"1493411",1
"996234",1
"264632",1
"906340",1
"2226339",1
"1168357",1
"1936732",1
"140277",1
"71752",1
"1444952",1
"158062",1
"628134",1
"1148670",1
"686783",1
"1700910",1
"1086074",1
"1351124",1
"2303280",1
"586656",1
"951670",1
"1639142",1
"449348",1
"479853",1
"1639880",1
"1542276",1
"2315243",1
"1796680",1
"358737",1
"801978",1
"904148",1
"179785",1
"1318089",1
"1536174",1
"1180845",1
"683318",1
"2029005",1
"1013752",1
"1472665",1
"640264",1
"1033198",1
"573286",1
"1155757",1
"120188",1
"1368670",1
"986543",1
"664556",1
"1729888",1
"376422",1
"1154283",1
"2317874",1
"799338",1
"168058",1
"771315",1
"1583796",1
"1006106",1
"1339637",1
"958263",1
"1499666",1
"659855",1
"109320",1
"825562",1
"1351152",1
"1081404",1
"1432015",1
"525260",1
"891193",1
"1554742",1
"1496405",1
"1670185",1
"843716",1
"784198",1
"1061804",1
"911478",1
"156713",1
"2162823",1
"1237100",1
"1261839",1
"1682355",1
"607476",1
"1353463",1
"791517",1
"854723",1
"1366272",1
"1625594",1
"2039378",1
"1467094",1
"1268441",1
"2236154",1
"817038",1
"2197768",1
"981539",1
"1447282",1
"1160623",1
"592254",1
"1258147",1
"729078",1
"642510",1
"573568",1
"778612",1
"1722127",1
"495493",1
"212976",1
"2066500",1
"1025933",1
"1494461",1
"1069509",1
"338207",1
"1078736",1
"1698168",1
"871844",1
"2223672",1
"1935262",1
"1385357",1
"2274417",1
"885887",1
"1182677",1
"2440075",1
"893446",1
"1369543",1
"1367292",1
"232487",1
"1228470",1
"769351",1
"1275151",1
"1053523",1
"1095046",1
"956978",1
"634416",1
"546672",1
"1587003",1
"387251",1
"1290771",1
"720319",1
"1164486",1
"672900",1
"1105848",1
"2354491",1
"2427094",1
"1273627",1
"941490",1
"1562010",1
"651807",1
"1146176",1
"1371560",1
"1340489",1
"1669104",1
"1694392",1
"1744293",1
"1339226",1
"328829",1
"1341299",1
"1226081",1
"203365",1
"189518",1
"510803",1
"1055203",1
"1272394",1
"1398379",1
"1057249",1
"237806",1
"1007296",1
"793349",1
"1402648",1
"1619879",1
"322544",1
"726522",1
"1277058",1
"988662",1
"763059",1
"1016779",1
"1722830",1
"1511431",1
"646171",1
"1774661",1
"2221313",1
"282919",1
"849517",1
"1318709",1
"1904274",1
"881754",1
"1878976",1
"478276",1
"1502164",1
"1758320",1
"949794",1
"198664",1
"1227024",1
"961702",1
"1563920",1
"1683070",1
"1359559",1
"1808795",1
"1781345",1
"548551",1
"379392",1
"1175299",1
"798145",1
"661920",1
"1326771",1
"769362",1
"815927",1
"1549711",1
"1495990",1
"904825",1
"514446",1
"646304",1
"1080071",1
"1501493",1
"941520",1
"140073",1
"1145871",1
"1346337",1
"1302545",1
"597708",1
"1419082",1
"311900",1
"739477",1
"1061748",1
"1275336",1
"1199508",1
"901572",1
"1288622",1
"1066535",1
"1006716",1
"169020",1
"1154253",1
"213500",1
"1289280",1
"1752484",1
"997556",1
"908176",1
"1104741",1
"848870",1
"445954",1
"1498744",1
"1033404",1
"839322",1
"1418068",1
"1025854",1
"19143",1
"1159456",1
"1194603",1
"1524430",1
"312351",1
"1334151",1
"290210",1
"715328",1
"1638198",1
"1292153",1
"441540",1
"904706",1
"480412",1
"964265",1
"1199515",1
"1109889",1
"1252772",1
"1368858",1
"1399786",1
"898173",1
"513562",1
"771331",1
"1339064",1
"1533749",1
"594668",1
"150601",1
"1416135",1
"1418530",1
"606783",1
"2153694",1
"812225",1
"2419213",1
"342141",1
"27590",1
"166753",1
"1505738",1
"1183929",1
"2374787",1
"1326382",1
"1345927",1
"1386989",1
"2255301",1
"1265282",1
"1223299",1
"349628",1
"618800",1
"1190474",1
"1348226",1
"2340863",1
"1192946",1
"477077",1
"1465152",1
"1899543",1
"1566391",1
"1220103",1
"2473132",1
"1535774",1
"1134086",1
"1491793",1
"383311",1
"1941721",1
"2467676",1
"435564",1
"983281",1
"1144722",1
"677552",1
"1215973",1
"669928",1
"1428773",1
"2417908",1
"165485",1
"1099676",1
"763272",1
"925424",1
"1253894",1
"1162121",1
"1089769",1
"1425341",1
"816949",1
"9185",1
"179577",1
"1556934",1
"642574",1
"1069002",1
"129585",1
"275270",1
"339005",1
"1419537",1
"1396403",1
"1226820",1
"865995",1
"2128026",1
"1073083",1
"470452",1
"1263751",1
"380087",1
"1573153",1
"1264018",1
"918889",1
"1706038",1
"1647719",1
"1613993",1
"656767",1
"1757152",1
"1115156",1
"2450712",1
"495598",1
"1809387",1
"760553",1
"1716686",1
"903935",1
"1522777",1
"576577",1
"1036283",1
"1292065",1
"1385522",1
"1567145",1
"1209407",1
"1368295",1
"1253543",1
"1045208",1
"269150",1
"170741",1
"275309",1
"1532900",1
"269247",1
"2456544",1
"1188250",1
"414053",1
"1042336",1
"725520",1
"1423869",1
"312105",1
"142159",1
"1745480",1
"599674",1
"680675",1
"1186225",1
"1582871",1
"1212157",1
"1203378",1
"1147301",1
"1672823",1
"854037",1
"571368",1
"967207",1
"164845",1
"1099526",1
"1636417",1
"57899",1
"318503",1
"1620373",1
"926135",1
"1025952",1
"1438635",1
"1325404",1
"1652665",1
"417944",1
"1371645",1
"85990",1
"1109620",1
"1345246",1
"1445452",1
"1768771",1
"1300534",1
"1732037",1
"2010283",1
"1921767",1
"1689787",1
"942524",1
"324042",1
"193987",1
"1253701",1
"261640",1
"1335286",1
"1499900",1
"156087",1
"1374275",1
"1159518",1
"1166668",1
"1710483",1
"802058",1
"659509",1
"1112504",1
"1419268",1
"814341",1
"618858",1
"1295817",1
"657820",1
"570976",1
"256704",1
"871609",1
"1357561",1
"991213",1
"290919",1
"898902",1
"531970",1
"1009185",1
"184758",1
"1229896",1
"1308047",1
"337700",1
"1356951",1
"2418101",1
"355262",1
"278756",1
"1304023",1
"566301",1
"914168",1
"1247240",1
"1259144",1
"1420700",1
"564217",1
"1649608",1
"1162901",1
"2454730",1
"1216295",1
"860697",1
"1485934",1
"1048712",1
"20750",1
"855353",1
"278841",1
"646993",1
"722450",1
"1003180",1
"2149328",1
"569340",1
"1044545",1
"1496380",1
"664737",1
"2155930",1
"1780289",1
"1311224",1
"143907",1
"691184",1
"1533328",1
"1374303",1
"521106",1
"1478429",1
"1268081",1
"646613",1
"1184697",1
"758248",1
"153910",1
"932342",1
"1178689",1
"1280568",1
"282377",1
"1328884",1
"1276372",1
"1318906",1
"984932",1
"1564832",1
"1391387",1
"1475233",1
"808271",1
"1348894",1
"1528990",1
"680974",1
"1461067",1
"937622",1
"1471955",1
"1417413",1
"1466189",1
"711141",1
"239789",1
"453660",1
"985109",1
"1005068",1
"2234897",1
"1104465",1
"970582",1
"2203973",1
"1446682",1
"2391147",1
"12839",1
"253666",1
"1538487",1
"1985640",1
"62150",1
"771301",1
"643672",1
"563046",1
"141586",1
"1128457",1
"326839",1
"1479682",1
"604237",1
"630578",1
"815432",1
"1447414",1
"1222844",1
"880885",1
"1317691",1
"1104531",1
"1284131",1
"844006",1
"1427611",1
"1254713",1
"765601",1
"1600137",1
"354468",1
"545024",1
"390221",1
"1639080",1
"1220507",1
"1432518",1
"1275422",1
"1177477",1
"1132092",1
"1120978",1
"1600076",1
"801052",1
"582362",1
"1363259",1
"345642",1
"2060733",1
"254192",1
"558717",1
"864488",1
"1076460",1
"1100876",1
"1174488",1
"1053429",1
"1739661",1
"2398738",1
"1246108",1
"953082",1
"1407010",1
"749133",1
"928275",1
"1427014",1
"1776850",1
"463277",1
"45274",1
"870276",1
"276875",1
"928870",1
"1806366",1
"16585",1
"269933",1
"261957",1
"785162",1
"1362320",1
"1260659",1
"1535038",1
"1128082",1
"1106125",1
"1156035",1
"367254",1
"103651",1
"1906706",1
"426349",1
"858295",1
"1228122",1
"1830503",1
"887537",1
"1380321",1
"1282932",1
"763310",1
"1099965",1
"2273100",1
"763783",1
"108352",1
"1030678",1
"715835",1
"598101",1
"1138436",1
"849383",1
"1683091",1
"1204052",1
"399615",1
"50713",1
"1483914",1
"1117297",1
"852410",1
"1353596",1
"1843105",1
"1516562",1
"596561",1
"1084810",1
"1804943",1
"978960",1
"145759",1
"771088",1
"780891",1
"629634",1
"2008296",1
"1687829",1
"8987",1
"491830",1
"785427",1
"1478450",1
"904211",1
"1615493",1
"781602",1
"616117",1
"823006",1
"142529",1
"1596737",1
"1690810",1
"1646730",1
"1262923",1
"1173961",1
"163929",1
"1330989",1
"1779124",1
"951053",1
"1552604",1
"1425643",1
"968277",1
"780408",1
"177140",1
"2291383",1
"220480",1
"498092",1
"1971076",1
"171101",1
"1678083",1
"1706796",1
"1628558",1
"1385486",1
"582046",1
"870681",1
"1109106",1
"850833",1
"712454",1
"948784",1
"1121399",1
"1354493",1
"1627465",1
"2437713",1
"1743447",1
"664706",1
"781068",1
"1480783",1
"901474",1
"1205554",1
"376626",1
"1001552",1
"622413",1
"849595",1
"352662",1
"1402000",1
"752552",1
"831980",1
"108533",1
"775235",1
"744200",1
"6208",1
"1585282",1
"1792129",1
"1633311",1
"1264604",1
"1808323",1
"171413",1
"1745302",1
"141587",1
"783542",1
"172610",1
"2446649",1
"276025",1
"671545",1
"2352612",1
"284868",1
"1383103",1
"1071535",1
"612825",1
"1133046",1
"2108448",1
"1577808",1
"1077963",1
"169484",1
"688163",1
"1362732",1
"542555",1
"219530",1
"1461662",1
"1257417",1
"752936",1
"413147",1
"807799",1
"594075",1
"889278",1
"601714",1
"678831",1
"1290742",1
"1995303",1
"647834",1
"573881",1
"1646684",1
"774886",1
"2405104",1
"1255683",1
"243971",1
"767617",1
"293786",1
"1360034",1
